"No.","Time","Source","Destination","Protocol","Length","Info"
"1594","19.931743","140.82.113.21","192.168.1.6","TCP","54","443  >  20336 [ACK] Seq=40 Ack=1461 Win=136 Len=0"
"1595","19.931743","140.82.113.21","192.168.1.6","TLSv1.2","102","Application Data"
"1596","19.931743","192.168.1.1","192.168.1.6","TCP","54","53  >  20623 [FIN, ACK] Seq=139 Ack=42 Win=29216 Len=0"
"1597","19.931743","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1598","19.931743","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1599","19.931743","20.207.73.82","192.168.1.6","TLSv1.3","1443","Application Data, Application Data"
"1600","19.931743","192.168.1.1","192.168.1.6","TCP","54","53  >  20624 [FIN, ACK] Seq=274 Ack=36 Win=29216 Len=0"
"1601","19.931743","192.168.1.1","192.168.1.6","TCP","54","53  >  20625 [FIN, ACK] Seq=100 Ack=36 Win=29216 Len=0"
"1602","19.931811","192.168.1.6","192.168.1.1","TCP","54","20623  >  53 [ACK] Seq=42 Ack=140 Win=131072 Len=0"
"1603","19.931894","192.168.1.6","192.168.1.1","TCP","54","20624  >  53 [ACK] Seq=36 Ack=275 Win=131072 Len=0"
"1604","19.931896","192.168.1.6","140.82.113.21","TCP","54","20336  >  443 [ACK] Seq=1461 Ack=88 Win=513 Len=0"
"1605","19.931926","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=5940 Ack=126882 Win=132096 Len=0"
"1606","19.931932","192.168.1.6","192.168.1.1","TCP","54","20625  >  53 [ACK] Seq=36 Ack=101 Win=131072 Len=0"
"1607","19.933520","192.168.1.1","192.168.1.6","TCP","54","53  >  20622 [FIN, ACK] Seq=90 Ack=42 Win=29216 Len=0"
"1608","19.933564","192.168.1.6","192.168.1.1","TCP","54","20622  >  53 [ACK] Seq=42 Ack=91 Win=131072 Len=0"
"1609","19.934405","140.82.113.21","192.168.1.6","TLSv1.2","532","Application Data"
"1610","19.934405","185.199.110.133","192.168.1.6","TCP","54","443  >  20124 [ACK] Seq=1596 Ack=255 Win=330 Len=0"
"1611","19.935427","185.199.110.133","192.168.1.6","TLSv1.2","317","Application Data"
"1612","19.936069","185.199.110.133","192.168.1.6","TLSv1.2","1026","Application Data"
"1613","19.936140","192.168.1.6","185.199.110.133","TCP","54","20124  >  443 [ACK] Seq=255 Ack=2831 Win=511 Len=0"
"1614","19.941243","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1615","19.941243","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1616","19.941340","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=5940 Ack=129707 Win=132096 Len=0"
"1617","19.941690","20.207.73.82","192.168.1.6","TLSv1.3","1441","Application Data, Application Data"
"1618","19.941744","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=5940 Ack=132530 Win=132096 Len=0"
"1619","19.975377","104.86.188.217","192.168.1.6","TLSv1.2","78","Application Data"
"1620","19.975377","104.86.188.217","192.168.1.6","TCP","54","443  >  20457 [FIN, ACK] Seq=25 Ack=1 Win=917 Len=0"
"1621","19.975493","192.168.1.6","104.86.188.217","TCP","54","20457  >  443 [ACK] Seq=1 Ack=25 Win=1020 Len=0"
"1622","19.975568","192.168.1.6","104.86.188.217","TCP","54","20457  >  443 [ACK] Seq=1 Ack=26 Win=1020 Len=0"
"1623","19.980309","192.168.1.6","140.82.113.21","TCP","54","20336  >  443 [ACK] Seq=1461 Ack=566 Win=511 Len=0"
"1624","20.042365","192.168.1.6","192.168.1.1","NBNS","110","Refresh NB DELL<00>"
"1625","20.133461","13.89.179.8","192.168.1.6","TLSv1.3","1506","Server Hello"
"1626","20.133461","13.89.179.8","192.168.1.6","TCP","1506","443  >  20616 [ACK] Seq=1552 Ack=2651 Win=4194048 Len=1452 [TCP PDU reassembled in 1630]"
"1627","20.133680","192.168.1.6","13.89.179.8","TCP","54","20616  >  443 [ACK] Seq=2651 Ack=3004 Win=132352 Len=0"
"1628","20.133949","13.89.179.8","192.168.1.6","TCP","1506","443  >  20616 [ACK] Seq=3004 Ack=2651 Win=4194048 Len=1452 [TCP PDU reassembled in 1630]"
"1629","20.133949","13.89.179.8","192.168.1.6","TCP","1506","443  >  20616 [ACK] Seq=4456 Ack=2651 Win=4194048 Len=1452 [TCP PDU reassembled in 1630]"
"1630","20.133949","13.89.179.8","192.168.1.6","TLSv1.3","641","Application Data"
"1631","20.134220","192.168.1.6","13.89.179.8","TCP","54","20616  >  443 [ACK] Seq=2651 Ack=5908 Win=132352 Len=0"
"1632","20.135582","140.82.112.26","192.168.1.6","TCP","66","[TCP Dup ACK 1550#1] 443  >  20621 [ACK] Seq=1 Ack=1 Win=67584 Len=0 SLE=1437 SRE=1794"
"1633","20.135582","140.82.112.26","192.168.1.6","TCP","54","443  >  20621 [ACK] Seq=1 Ack=1794 Win=69632 Len=0"
"1634","20.135582","140.82.112.26","192.168.1.6","TLSv1.3","1490","Server Hello, Change Cipher Spec, Application Data"
"1635","20.137122","140.82.112.26","192.168.1.6","TCP","1490","443  >  20621 [PSH, ACK] Seq=1437 Ack=1794 Win=69632 Len=1436 [TCP PDU reassembled in 1636]"
"1636","20.137122","140.82.112.26","192.168.1.6","TLSv1.3","678","Application Data, Application Data, Application Data"
"1637","20.137273","192.168.1.6","140.82.112.26","TCP","54","20621  >  443 [ACK] Seq=1794 Ack=2873 Win=132096 Len=0"
"1638","20.138604","192.168.1.6","13.89.179.8","TLSv1.3","128","Application Data"
"1639","20.139042","192.168.1.6","13.89.179.8","TLSv1.3","146","Application Data"
"1640","20.139514","192.168.1.6","13.89.179.8","TLSv1.3","1443","Application Data"
"1641","20.139685","192.168.1.6","13.89.179.8","TCP","1494","20616  >  443 [ACK] Seq=4206 Ack=6495 Win=131840 Len=1440 [TCP PDU reassembled in 1644]"
"1642","20.139685","192.168.1.6","13.89.179.8","TCP","1494","20616  >  443 [ACK] Seq=5646 Ack=6495 Win=131840 Len=1440 [TCP PDU reassembled in 1644]"
"1643","20.139685","192.168.1.6","13.89.179.8","TCP","1494","20616  >  443 [ACK] Seq=7086 Ack=6495 Win=131840 Len=1440 [TCP PDU reassembled in 1644]"
"1644","20.139685","192.168.1.6","13.89.179.8","TLSv1.3","419","Application Data"
"1645","20.140338","192.168.1.6","140.82.112.26","TLSv1.3","118","Change Cipher Spec, Application Data"
"1646","20.140947","192.168.1.6","140.82.112.26","TLSv1.3","1215","Application Data"
"1647","20.155717","20.207.73.85","192.168.1.6","TLSv1.3","1023","Application Data"
"1648","20.197102","192.168.1.6","20.207.73.85","TCP","54","20587  >  443 [ACK] Seq=67104 Ack=5932 Win=130816 Len=0"
"1649","20.379793","13.107.237.254","192.168.1.6","TCP","54","443  >  20464 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1650","20.396318","13.89.179.8","192.168.1.6","TCP","54","443  >  20616 [ACK] Seq=6495 Ack=2817 Win=4193792 Len=0"
"1651","20.396430","13.89.179.8","192.168.1.6","TCP","54","443  >  20616 [ACK] Seq=6495 Ack=7086 Win=4194816 Len=0"
"1652","20.396430","13.89.179.8","192.168.1.6","TCP","54","443  >  20616 [ACK] Seq=6495 Ack=8891 Win=4194816 Len=0"
"1653","20.401306","140.82.112.26","192.168.1.6","TLSv1.3","133","Application Data"
"1654","20.401306","140.82.112.26","192.168.1.6","TLSv1.3","133","Application Data"
"1655","20.401306","140.82.112.26","192.168.1.6","TLSv1.3","596","Application Data"
"1656","20.401306","13.89.179.8","192.168.1.6","TLSv1.3","157","Application Data"
"1657","20.401642","192.168.1.6","140.82.112.26","TCP","54","20621  >  443 [ACK] Seq=3019 Ack=3655 Win=131328 Len=0"
"1658","20.405218","192.168.1.6","140.82.112.26","TLSv1.3","243","Application Data"
"1659","20.413199","13.89.179.8","192.168.1.6","TLSv1.3","116","Application Data"
"1660","20.413353","192.168.1.6","13.89.179.8","TCP","54","20616  >  443 [ACK] Seq=8891 Ack=6660 Win=131584 Len=0"
"1661","20.413607","192.168.1.6","13.89.179.8","TLSv1.3","85","Application Data"
"1662","20.649588","192.168.1.6","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"1663","20.663744","140.82.112.26","192.168.1.6","TLSv1.3","127","Application Data"
"1664","20.713389","192.168.1.6","140.82.112.26","TCP","54","20621  >  443 [ACK] Seq=3208 Ack=4270 Win=130560 Len=0"
"1665","20.713753","192.168.1.6","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"1666","20.743470","192.168.1.6","142.250.193.97","TCP","55","20430  >  443 [ACK] Seq=1 Ack=1 Win=507 Len=1"
"1667","20.762844","142.250.193.97","192.168.1.6","TCP","66","443  >  20430 [ACK] Seq=1 Ack=2 Win=301 Len=0 SLE=1 SRE=2"
"1668","20.775288","13.89.179.8","192.168.1.6","TLSv1.3","418","Application Data, Application Data"
"1669","20.821357","192.168.1.6","13.89.179.8","TCP","54","20616  >  443 [ACK] Seq=8922 Ack=7024 Win=131328 Len=0"
"1670","20.988282","192.168.1.6","142.250.182.35","UDP","143","54299  >  443 Len=101"
"1671","21.024168","142.250.182.35","192.168.1.6","UDP","70","443  >  54299 Len=28"
"1672","21.032131","142.250.182.35","192.168.1.6","UDP","157","443  >  54299 Len=115"
"1673","21.032131","142.250.182.35","192.168.1.6","UDP","64","443  >  54299 Len=22"
"1674","21.033014","192.168.1.6","142.250.182.35","UDP","77","54299  >  443 Len=35"
"1675","21.058895","192.168.1.6","142.250.182.35","UDP","74","54299  >  443 Len=32"
"1676","21.067640","142.250.182.35","192.168.1.6","UDP","66","443  >  54299 Len=24"
"1677","21.165196","13.89.179.8","192.168.1.6","TCP","418","[TCP Spurious Retransmission] 443  >  20616 [PSH, ACK] Seq=6660 Ack=8922 Win=4194560 Len=364"
"1678","21.165366","192.168.1.6","13.89.179.8","TCP","66","[TCP Dup ACK 1669#1] 20616  >  443 [ACK] Seq=8922 Ack=7024 Win=131328 Len=0 SLE=6660 SRE=7024"
"1679","21.196623","172.202.64.254","192.168.1.6","TCP","54","443  >  20462 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1680","21.266643","192.168.1.6","192.168.1.1","TCP","66","20626  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1681","21.266898","192.168.1.6","192.168.1.1","TCP","66","20627  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1682","21.271965","192.168.1.1","192.168.1.6","TCP","66","53  >  20626 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32"
"1683","21.271965","192.168.1.1","192.168.1.6","TCP","66","53  >  20627 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32"
"1684","21.272072","192.168.1.6","192.168.1.1","TCP","54","20626  >  53 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"1685","21.272136","192.168.1.6","192.168.1.1","TCP","54","20627  >  53 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"1686","21.272235","192.168.1.6","192.168.1.1","TCP","56","20627  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=2 [TCP PDU reassembled in 1687]"
"1687","21.272301","192.168.1.6","192.168.1.1","DNS","91","Standard query 0xd65b HTTPS clients4.google.com"
"1688","21.272354","192.168.1.6","192.168.1.1","TCP","56","20626  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=2 [TCP PDU reassembled in 1689]"
"1689","21.272387","192.168.1.6","192.168.1.1","DNS","91","Standard query 0xa7e8 A clients4.google.com"
"1690","21.283572","192.168.1.1","192.168.1.6","TCP","54","53  >  20627 [ACK] Seq=1 Ack=3 Win=29216 Len=0"
"1691","21.284799","192.168.1.1","192.168.1.6","TCP","54","53  >  20627 [ACK] Seq=1 Ack=40 Win=29216 Len=0"
"1692","21.284799","192.168.1.1","192.168.1.6","TCP","54","53  >  20626 [ACK] Seq=1 Ack=3 Win=29216 Len=0"
"1693","21.284799","192.168.1.1","192.168.1.6","TCP","54","53  >  20626 [ACK] Seq=1 Ack=40 Win=29216 Len=0"
"1694","21.301506","192.168.1.1","192.168.1.6","TCP","55","53  >  20627 [PSH, ACK] Seq=1 Ack=40 Win=29216 Len=1 [TCP PDU reassembled in 1698]"
"1695","21.301747","192.168.1.1","192.168.1.6","TCP","55","53  >  20626 [PSH, ACK] Seq=1 Ack=40 Win=29216 Len=1 [TCP PDU reassembled in 1699]"
"1696","21.350555","192.168.1.6","192.168.1.1","TCP","54","20627  >  53 [ACK] Seq=40 Ack=2 Win=131328 Len=0"
"1697","21.350689","192.168.1.6","192.168.1.1","TCP","54","20626  >  53 [ACK] Seq=40 Ack=2 Win=131328 Len=0"
"1698","21.352845","192.168.1.1","192.168.1.6","DNS","166","Standard query response 0xd65b HTTPS clients4.google.com CNAME clients.l.google.com SOA ns1.google.com"
"1699","21.352845","192.168.1.1","192.168.1.6","DNS","132","Standard query response 0xa7e8 A clients4.google.com CNAME clients.l.google.com A 142.250.199.142"
"1700","21.353158","192.168.1.6","192.168.1.1","TCP","54","20626  >  53 [FIN, ACK] Seq=40 Ack=80 Win=131072 Len=0"
"1701","21.353910","192.168.1.6","192.168.1.1","TCP","54","20627  >  53 [FIN, ACK] Seq=40 Ack=114 Win=131072 Len=0"
"1702","21.355437","192.168.1.1","192.168.1.6","TCP","54","53  >  20626 [FIN, ACK] Seq=80 Ack=41 Win=29216 Len=0"
"1703","21.355512","192.168.1.6","192.168.1.1","TCP","54","20626  >  53 [ACK] Seq=41 Ack=81 Win=131072 Len=0"
"1704","21.356224","192.168.1.6","142.250.199.142","QUIC","1292","Initial, DCID=41eed0d4816b3e40, PKN: 1, CRYPTO"
"1705","21.356355","192.168.1.6","142.250.199.142","QUIC","1292","Initial, DCID=41eed0d4816b3e40, PKN: 2, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO"
"1706","21.356706","192.168.1.6","142.250.199.142","QUIC","122","0-RTT, DCID=41eed0d4816b3e40"
"1707","21.359599","192.168.1.1","192.168.1.6","TCP","54","53  >  20627 [FIN, ACK] Seq=114 Ack=41 Win=29216 Len=0"
"1708","21.359644","192.168.1.6","192.168.1.1","TCP","54","20627  >  53 [ACK] Seq=41 Ack=115 Win=131072 Len=0"
"1709","21.385010","142.250.199.142","192.168.1.6","QUIC","1292","Initial, SCID=e1eed0d4816b3e40, PKN: 1, ACK, PADDING"
"1710","21.385176","142.250.199.142","192.168.1.6","QUIC","1292","Initial, SCID=e1eed0d4816b3e40, PKN: 2, CRYPTO, PADDING"
"1711","21.388129","192.168.1.6","142.250.199.142","QUIC","1292","Initial, DCID=e1eed0d4816b3e40, PKN: 4, ACK, PADDING"
"1712","21.447429","142.250.199.142","192.168.1.6","QUIC","1292","Handshake, SCID=e1eed0d4816b3e40"
"1713","21.447429","142.250.199.142","192.168.1.6","QUIC","1292","Handshake, SCID=e1eed0d4816b3e40"
"1714","21.447429","142.250.199.142","192.168.1.6","QUIC","1292","Handshake, SCID=e1eed0d4816b3e40"
"1715","21.447429","142.250.199.142","192.168.1.6","QUIC","879","Protected Payload (KP0)"
"1716","21.448276","192.168.1.6","142.250.199.142","QUIC","81","Handshake, DCID=e1eed0d4816b3e40"
"1717","21.452626","192.168.1.6","142.250.199.142","QUIC","209","Protected Payload (KP0), DCID=e1eed0d4816b3e40"
"1718","21.453241","192.168.1.6","142.250.199.142","QUIC","1288","Protected Payload (KP0), DCID=e1eed0d4816b3e40"
"1719","21.453360","192.168.1.6","142.250.199.142","QUIC","1292","Protected Payload (KP0), DCID=e1eed0d4816b3e40"
"1720","21.453456","192.168.1.6","142.250.199.142","QUIC","813","Protected Payload (KP0), DCID=e1eed0d4816b3e40"
"1721","21.479978","142.250.199.142","192.168.1.6","QUIC","995","Protected Payload (KP0)"
"1722","21.479978","142.250.199.142","192.168.1.6","QUIC","163","Protected Payload (KP0)"
"1723","21.480157","142.250.199.142","192.168.1.6","QUIC","69","Protected Payload (KP0)"
"1724","21.480157","142.250.199.142","192.168.1.6","QUIC","65","Protected Payload (KP0)"
"1725","21.480635","192.168.1.6","142.250.199.142","QUIC","74","Protected Payload (KP0), DCID=e1eed0d4816b3e40"
"1726","21.506829","192.168.1.6","142.250.199.142","QUIC","74","Protected Payload (KP0), DCID=e1eed0d4816b3e40"
"1727","21.551542","192.168.1.6","192.168.1.1","NBNS","110","Refresh NB DELL<00>"
"1728","21.635003","142.250.199.142","192.168.1.6","QUIC","911","Protected Payload (KP0)"
"1729","21.635720","142.250.199.142","192.168.1.6","QUIC","76","Protected Payload (KP0)"
"1730","21.635720","142.250.199.142","192.168.1.6","QUIC","121","Protected Payload (KP0)"
"1731","21.636358","192.168.1.6","142.250.199.142","QUIC","77","Protected Payload (KP0), DCID=e1eed0d4816b3e40"
"1732","21.651654","192.168.1.6","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"1733","21.662261","192.168.1.6","142.250.199.142","QUIC","74","Protected Payload (KP0), DCID=e1eed0d4816b3e40"
"1734","21.691827","142.250.199.142","192.168.1.6","QUIC","66","Protected Payload (KP0)"
"1735","21.724305","192.168.1.6","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"1736","22.921120","192.168.1.6","20.195.81.83","TLSv1.2","567","Application Data"
"1737","23.073806","20.195.81.83","192.168.1.6","TCP","590","443  >  19403 [ACK] Seq=1028 Ack=19186 Win=16384 Len=536 [TCP PDU reassembled in 1738]"
"1738","23.073806","20.195.81.83","192.168.1.6","TLSv1.2","518","Application Data"
"1739","23.073806","20.195.81.83","192.168.1.6","TLSv1.2","81","Application Data"
"1740","23.073806","20.195.81.83","192.168.1.6","TCP","590","[TCP Retransmission] 443  >  19403 [PSH, ACK] Seq=1519 Ack=19186 Win=16384 Len=536"
"1741","23.074139","192.168.1.6","20.195.81.83","TCP","54","19403  >  443 [ACK] Seq=19186 Ack=2028 Win=513 Len=0"
"1742","23.074316","192.168.1.6","20.195.81.83","TCP","66","19403  >  443 [ACK] Seq=19186 Ack=2055 Win=513 Len=0 SLE=1519 SRE=2055"
"1743","23.075104","192.168.1.6","20.195.81.83","TCP","1494","19403  >  443 [ACK] Seq=19186 Ack=2055 Win=513 Len=1440 [TCP PDU reassembled in 1754]"
"1744","23.075104","192.168.1.6","20.195.81.83","TCP","1494","19403  >  443 [ACK] Seq=20626 Ack=2055 Win=513 Len=1440 [TCP PDU reassembled in 1754]"
"1745","23.075104","192.168.1.6","20.195.81.83","TCP","1494","19403  >  443 [ACK] Seq=22066 Ack=2055 Win=513 Len=1440 [TCP PDU reassembled in 1754]"
"1746","23.075104","192.168.1.6","20.195.81.83","TCP","1494","19403  >  443 [ACK] Seq=23506 Ack=2055 Win=513 Len=1440 [TCP PDU reassembled in 1754]"
"1747","23.075104","192.168.1.6","20.195.81.83","TCP","1494","19403  >  443 [ACK] Seq=24946 Ack=2055 Win=513 Len=1440 [TCP PDU reassembled in 1754]"
"1748","23.075104","192.168.1.6","20.195.81.83","TCP","1494","19403  >  443 [ACK] Seq=26386 Ack=2055 Win=513 Len=1440 [TCP PDU reassembled in 1754]"
"1749","23.075104","192.168.1.6","20.195.81.83","TCP","1494","19403  >  443 [ACK] Seq=27826 Ack=2055 Win=513 Len=1440 [TCP PDU reassembled in 1754]"
"1750","23.075104","192.168.1.6","20.195.81.83","TCP","1494","19403  >  443 [ACK] Seq=29266 Ack=2055 Win=513 Len=1440 [TCP PDU reassembled in 1754]"
"1751","23.075104","192.168.1.6","20.195.81.83","TCP","1494","19403  >  443 [ACK] Seq=30706 Ack=2055 Win=513 Len=1440 [TCP PDU reassembled in 1754]"
"1752","23.075104","192.168.1.6","20.195.81.83","TCP","1494","19403  >  443 [ACK] Seq=32146 Ack=2055 Win=513 Len=1440 [TCP PDU reassembled in 1754]"
"1753","23.075104","192.168.1.6","20.195.81.83","TCP","1494","19403  >  443 [ACK] Seq=33586 Ack=2055 Win=513 Len=1440 [TCP PDU reassembled in 1754]"
"1754","23.075104","192.168.1.6","20.195.81.83","TLSv1.2","571","Application Data"
"1755","23.075740","192.168.1.6","20.195.81.83","TCP","1494","19403  >  443 [ACK] Seq=35543 Ack=2055 Win=513 Len=1440 [TCP PDU reassembled in 1756]"
"1756","23.075740","192.168.1.6","20.195.81.83","TLSv1.2","416","Application Data"
"1757","23.118184","20.195.81.83","192.168.1.6","TCP","54","443  >  19403 [ACK] Seq=2055 Ack=23506 Win=16386 Len=0"
"1758","23.118184","20.195.81.83","192.168.1.6","TCP","54","443  >  19403 [ACK] Seq=2055 Ack=29266 Win=16386 Len=0"
"1759","23.123692","20.195.81.83","192.168.1.6","TCP","54","443  >  19403 [ACK] Seq=2055 Ack=35543 Win=16386 Len=0"
"1760","23.123692","20.195.81.83","192.168.1.6","TCP","54","443  >  19403 [ACK] Seq=2055 Ack=37345 Win=16386 Len=0"
"1761","23.405078","192.168.1.6","142.250.196.165","TCP","55","20390  >  443 [ACK] Seq=1 Ack=1 Win=1023 Len=1"
"1762","23.412059","142.250.196.165","192.168.1.6","TCP","66","443  >  20390 [ACK] Seq=1 Ack=2 Win=3755 Len=0 SLE=1 SRE=2"
"1763","24.502804","192.168.1.1","192.168.1.6","TCP","55","53  >  20607 [PSH, ACK] Seq=1 Ack=57 Win=29216 Len=1 [TCP PDU reassembled in 1764]"
"1764","24.502804","192.168.1.1","192.168.1.6","DNS","165","Standard query response 0x7075 HTTPS optimizationguide-pa.googleapis.com SOA ns1.google.com"
"1765","24.502804","192.168.1.1","192.168.1.6","TCP","55","53  >  20609 [PSH, ACK] Seq=1 Ack=45 Win=29216 Len=1 [TCP PDU reassembled in 1766]"
"1766","24.502804","192.168.1.1","192.168.1.6","DNS","131","Standard query response 0x3833 A safebrowsing.google.com CNAME sb.l.google.com A 142.250.70.46"
"1767","24.502804","192.168.1.1","192.168.1.6","TCP","55","53  >  20606 [PSH, ACK] Seq=1 Ack=57 Win=29216 Len=1 [TCP PDU reassembled in 1768]"
"1768","24.502804","192.168.1.1","192.168.1.6","DNS","364","Standard query response 0xe509 A optimizationguide-pa.googleapis.com A 142.250.193.106 A 142.250.193.138 A 142.250.193.170 A 142.250.205.234 A 172.217.167.138 A 172.217.31.202 A 172.217.160.138 A 216.58.196.170 A 142.250.71.10 A 142.250.76.42 A 142.250.195.42 A 142.250.195.74 A 142.250.195.106 A 142.250.195.138 A 142.250.195.170 A 142.250.195.202"
"1769","24.502899","192.168.1.6","192.168.1.1","TCP","54","20607  >  53 [RST, ACK] Seq=57 Ack=2 Win=0 Len=0"
"1770","24.503068","192.168.1.6","192.168.1.1","TCP","54","20609  >  53 [RST, ACK] Seq=45 Ack=2 Win=0 Len=0"
"1771","24.503130","192.168.1.6","192.168.1.1","TCP","54","20606  >  53 [RST, ACK] Seq=57 Ack=2 Win=0 Len=0"
"1772","24.818499","192.168.1.6","216.239.32.116","TCP","55","20540  >  443 [ACK] Seq=1 Ack=1 Win=509 Len=1"
"1773","24.905369","192.168.1.6","20.207.73.85","TLSv1.3","137","Application Data"
"1774","24.905547","192.168.1.6","20.207.73.85","TLSv1.3","243","Application Data"
"1775","25.160909","192.168.1.6","20.207.73.85","TCP","326","[TCP Retransmission] 20587  >  443 [PSH, ACK] Seq=67104 Ack=5932 Win=130816 Len=272"
"1776","25.162611","216.239.32.116","192.168.1.6","TCP","66","443  >  20540 [ACK] Seq=1 Ack=2 Win=305 Len=0 SLE=1 SRE=2"
"1777","25.162611","20.207.73.85","192.168.1.6","TCP","54","443  >  20587 [ACK] Seq=5932 Ack=67376 Win=177152 Len=0"
"1778","25.162611","20.207.73.85","192.168.1.6","TLSv1.3","102","Application Data"
"1779","25.207938","192.168.1.6","20.207.73.85","TCP","54","20587  >  443 [ACK] Seq=67376 Ack=5980 Win=130816 Len=0"
"1780","25.505674","20.207.73.85","192.168.1.6","TLSv1.3","1023","Application Data"
"1781","25.505674","20.207.73.85","192.168.1.6","TCP","1023","[TCP Retransmission] 443  >  20587 [PSH, ACK] Seq=5980 Ack=67376 Win=177152 Len=969"
"1782","25.505674","20.207.73.85","192.168.1.6","TCP","66","[TCP Dup ACK 1777#1] 443  >  20587 [ACK] Seq=6949 Ack=67376 Win=177152 Len=0 SLE=67104 SRE=67376"
"1783","25.505981","192.168.1.6","20.207.73.85","TCP","66","20587  >  443 [ACK] Seq=67376 Ack=6949 Win=132096 Len=0 SLE=5980 SRE=6949"
"1784","26.018251","204.79.197.222","192.168.1.6","TCP","54","443  >  20465 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1785","26.018251","192.168.1.1","192.168.1.6","TCP","55","53  >  20615 [PSH, ACK] Seq=1 Ack=51 Win=29216 Len=1 [TCP PDU reassembled in 1787]"
"1786","26.018429","192.168.1.6","192.168.1.1","TCP","54","20615  >  53 [RST, ACK] Seq=51 Ack=2 Win=0 Len=0"
"1787","26.018586","192.168.1.1","192.168.1.6","DNS","230","Standard query response 0xe2ef HTTPS github-cloud.s3.amazonaws.com CNAME s3-1-w.amazonaws.com CNAME s3-w.us-east-1.amazonaws.com SOA ns-328.awsdns-41.com"
"1788","26.620423","192.168.1.6","20.207.73.82","TLSv1.3","557","Application Data"
"1789","26.917008","192.168.1.6","20.207.73.82","TCP","557","[TCP Retransmission] 20611  >  443 [PSH, ACK] Seq=5940 Ack=132530 Win=132096 Len=503"
"1790","26.918475","20.207.73.82","192.168.1.6","TCP","60","443  >  20611 [ACK] Seq=132530 Ack=6443 Win=109568 Len=0"
"1791","27.283657","20.207.73.82","192.168.1.6","TCP","66","[TCP Dup ACK 1790#1] 443  >  20611 [ACK] Seq=132530 Ack=6443 Win=109568 Len=0 SLE=5940 SRE=6443"
"1792","27.283657","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1793","27.283857","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1794","27.283857","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1795","27.283857","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1796","27.283857","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1797","27.283857","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1798","27.283857","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1799","27.283857","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1800","27.283857","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1801","27.283857","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1802","27.283857","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1803","27.284104","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=6443 Ack=135402 Win=132096 Len=0"
"1804","27.284313","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=6443 Ack=138274 Win=132096 Len=0"
"1805","27.284419","192.168.1.6","20.207.73.82","TCP","54","20611  >  443 [ACK] Seq=6443 Ack=141146 Win=132096 Len=0"
"1806","27.284462","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1807","27.284462","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1808","27.284462","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1809","27.284462","20.207.73.82","192.168.1.6","TLSv1.3","894","Application Data, Application Data"
"1810","27.284462","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1811","27.284462","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
"1812","27.284462","20.207.73.82","192.168.1.6","TLSv1.3","1490","Application Data"
